일시,지점명,지점,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),합계 일조시간(hr),월
2001-02-01,부산광역시,159.0,3.2,-1.9,7.6,,7.6,2.0
2001-02-02,부산광역시,159.0,0.9,-4.4,6.2,,8.0,2.0
2001-02-03,부산광역시,159.0,5.2,1.0,10.2,,7.1,2.0
2001-02-04,부산광역시,159.0,7.4,4.9,10.0,,0.0,2.0
2001-02-05,부산광역시,159.0,9.5,5.9,14.7,,7.3,2.0
2001-02-06,부산광역시,159.0,8.6,7.5,10.4,0.0,0.0,2.0
2001-02-07,부산광역시,159.0,7.1,2.6,11.5,0.2,2.8,2.0
2001-02-08,부산광역시,159.0,0.6,-3.0,6.4,,8.7,2.0
2001-02-09,부산광역시,159.0,2.3,-2.4,7.4,,7.0,2.0
2001-02-10,부산광역시,159.0,4.7,0.8,9.8,,7.3,2.0
2001-02-11,부산광역시,159.0,4.9,2.3,8.4,,4.7,2.0
2001-02-12,부산광역시,159.0,3.9,1.9,6.7,,0.0,2.0
2001-02-13,부산광역시,159.0,4.0,1.0,10.3,,3.3,2.0
2001-02-14,부산광역시,159.0,1.1,-1.9,5.6,,8.6,2.0
2001-02-15,부산광역시,159.0,4.1,-1.2,9.6,0.2,6.5,2.0
2001-02-16,부산광역시,159.0,1.8,-1.1,6.3,,8.1,2.0
2001-02-17,부산광역시,159.0,2.2,-3.2,8.4,,7.0,2.0
2001-02-18,부산광역시,159.0,7.4,2.8,13.4,,3.9,2.0
2001-02-19,부산광역시,159.0,9.5,4.9,15.9,,7.8,2.0
2001-02-20,부산광역시,159.0,10.1,7.1,15.1,,4.3,2.0
2001-02-21,부산광역시,159.0,8.3,6.9,11.7,1.5,0.0,2.0
2001-02-22,부산광역시,159.0,11.0,5.2,17.1,,8.5,2.0
2001-02-23,부산광역시,159.0,8.7,6.4,11.2,16.9,0.0,2.0
2001-02-24,부산광역시,159.0,4.9,2.3,7.3,3.2,0.0,2.0
2001-02-25,부산광역시,159.0,3.0,-1.1,7.7,,9.7,2.0
2001-02-26,부산광역시,159.0,5.5,1.0,11.1,,4.0,2.0
2001-02-27,부산광역시,159.0,9.5,4.5,13.8,4.8,0.1,2.0
2001-02-28,부산광역시,159.0,10.9,8.4,14.5,26.5,2.0,2.0
2001-03-01,부산광역시,159.0,8.3,6.0,11.9,0.4,0.3,3.0
2001-03-02,부산광역시,159.0,8.7,4.0,15.4,,6.3,3.0
2001-03-03,부산광역시,159.0,10.4,3.9,14.3,1.7,0.1,3.0
2001-03-04,부산광역시,159.0,2.6,0.4,4.9,0.0,5.0,3.0
2001-03-05,부산광역시,159.0,5.7,-0.2,11.5,,7.9,3.0
2001-03-06,부산광역시,159.0,10.8,6.2,16.1,,1.6,3.0
2001-03-07,부산광역시,159.0,4.7,0.5,9.7,,7.3,3.0
2001-03-08,부산광역시,159.0,0.0,-1.8,4.6,0.0,5.1,3.0
2001-03-09,부산광역시,159.0,2.5,-3.3,8.6,,8.9,3.0
2001-03-10,부산광역시,159.0,7.5,3.1,15.4,,8.1,3.0
2001-03-11,부산광역시,159.0,6.2,2.8,10.5,0.0,2.3,3.0
2001-03-12,부산광역시,159.0,6.7,3.2,11.3,,8.3,3.0
2001-03-13,부산광역시,159.0,8.1,2.6,13.4,,8.8,3.0
2001-03-14,부산광역시,159.0,13.5,6.8,17.9,,3.6,3.0
2001-03-15,부산광역시,159.0,11.8,9.0,16.1,,8.6,3.0
2001-03-16,부산광역시,159.0,11.3,6.6,16.0,,5.8,3.0
2001-03-17,부산광역시,159.0,10.1,8.3,13.6,1.6,0.6,3.0
2001-03-18,부산광역시,159.0,12.6,7.8,19.0,,9.1,3.0
2001-03-19,부산광역시,159.0,13.9,10.4,19.6,,8.7,3.0
2001-03-20,부산광역시,159.0,14.7,10.6,18.6,,7.5,3.0
2001-03-21,부산광역시,159.0,16.4,11.7,21.2,,9.8,3.0
2001-03-22,부산광역시,159.0,16.4,12.2,21.6,,7.7,3.0
2001-03-23,부산광역시,159.0,14.0,11.1,20.1,,6.9,3.0
2001-03-24,부산광역시,159.0,14.6,10.2,20.1,,8.3,3.0
2001-03-25,부산광역시,159.0,16.7,13.2,22.7,0.0,4.8,3.0
2001-03-26,부산광역시,159.0,10.9,7.6,15.8,,8.8,3.0
2001-03-27,부산광역시,159.0,9.2,5.7,14.0,,5.1,3.0
2001-03-28,부산광역시,159.0,9.1,5.7,13.6,0.8,1.9,3.0
2001-03-29,부산광역시,159.0,7.4,4.8,12.6,0.0,7.9,3.0
2001-03-30,부산광역시,159.0,4.1,2.6,7.9,1.6,0.0,3.0
2001-03-31,부산광역시,159.0,7.7,2.7,13.7,,8.2,3.0
2001-04-01,부산광역시,159.0,9.2,3.8,14.2,,8.9,4.0
2001-04-02,부산광역시,159.0,12.9,8.1,17.9,,9.6,4.0
2001-04-03,부산광역시,159.0,11.8,8.1,16.5,,5.6,4.0
2001-04-04,부산광역시,159.0,11.9,6.9,16.7,,9.7,4.0
2001-04-05,부산광역시,159.0,13.5,9.8,18.4,,7.8,4.0
2001-04-06,부산광역시,159.0,14.3,10.0,21.0,,7.5,4.0
2001-04-07,부산광역시,159.0,14.8,11.4,20.5,,8.9,4.0
2001-04-08,부산광역시,159.0,16.6,11.6,22.4,,4.9,4.0
2001-04-09,부산광역시,159.0,19.7,16.6,25.2,,6.5,4.0
2001-04-10,부산광역시,159.0,18.9,15.8,24.9,,7.3,4.0
2001-04-11,부산광역시,159.0,15.1,7.0,20.7,5.4,0.0,4.0
2001-04-12,부산광역시,159.0,11.5,6.4,17.1,,8.5,4.0
2001-04-13,부산광역시,159.0,13.8,8.5,18.4,,9.6,4.0
2001-04-14,부산광역시,159.0,15.7,11.1,21.3,2.6,8.4,4.0
2001-04-15,부산광역시,159.0,16.0,10.6,22.3,,9.8,4.0
2001-04-16,부산광역시,159.0,16.5,13.1,21.7,,10.1,4.0
2001-04-17,부산광역시,159.0,16.4,12.2,22.1,,10.7,4.0
2001-04-18,부산광역시,159.0,17.5,12.6,22.6,,10.9,4.0
2001-04-19,부산광역시,159.0,18.9,14.2,25.3,,9.3,4.0
2001-04-20,부산광역시,159.0,12.8,10.6,16.5,,5.4,4.0
2001-04-21,부산광역시,159.0,12.9,10.3,18.3,,3.0,4.0
2001-04-22,부산광역시,159.0,13.5,10.1,18.1,,8.9,4.0
2001-04-23,부산광역시,159.0,15.3,9.9,20.3,,9.9,4.0
2001-04-24,부산광역시,159.0,15.2,12.6,18.9,0.0,1.5,4.0
2001-04-25,부산광역시,159.0,14.0,11.1,18.5,,8.1,4.0
2001-04-26,부산광역시,159.0,15.6,11.1,22.2,,8.0,4.0
2001-04-27,부산광역시,159.0,17.0,12.9,21.5,,9.8,4.0
2001-04-28,부산광역시,159.0,17.2,14.4,22.5,0.3,1.2,4.0
2001-04-29,부산광역시,159.0,15.8,14.6,17.3,22.7,0.0,4.0
2001-04-30,부산광역시,159.0,16.7,14.0,22.5,11.4,3.7,4.0
2002-02-01,부산광역시,159.0,4.1,-0.2,9.3,,7.0,2.0
2002-02-02,부산광역시,159.0,6.6,2.4,11.8,,6.5,2.0
2002-02-03,부산광역시,159.0,6.9,4.1,12.1,0.0,2.7,2.0
2002-02-04,부산광역시,159.0,6.7,3.1,11.7,,1.3,2.0
2002-02-05,부산광역시,159.0,8.7,6.0,13.6,,2.4,2.0
2002-02-06,부산광역시,159.0,9.2,5.7,15.0,,7.4,2.0
2002-02-07,부산광역시,159.0,8.3,5.2,13.8,,8.1,2.0
2002-02-08,부산광역시,159.0,8.3,5.0,12.9,,3.6,2.0
2002-02-09,부산광역시,159.0,2.7,-1.2,6.2,,7.2,2.0
2002-02-10,부산광역시,159.0,2.9,0.0,7.7,0.0,5.9,2.0
2002-02-11,부산광역시,159.0,1.5,-1.9,7.7,,6.3,2.0
2002-02-12,부산광역시,159.0,2.1,-3.3,7.5,,7.6,2.0
2002-02-13,부산광역시,159.0,4.9,0.8,10.1,,7.8,2.0
2002-02-14,부산광역시,159.0,4.7,0.0,11.4,,8.0,2.0
2002-02-15,부산광역시,159.0,6.0,1.7,12.2,,8.6,2.0
2002-02-16,부산광역시,159.0,7.7,3.8,14.4,,6.1,2.0
2002-02-17,부산광역시,159.0,9.4,5.0,15.2,,6.0,2.0
2002-02-18,부산광역시,159.0,2.6,-0.1,6.8,,8.9,2.0
2002-02-19,부산광역시,159.0,2.0,-3.0,8.0,,8.4,2.0
2002-02-20,부산광역시,159.0,7.3,1.5,14.6,,9.0,2.0
2002-02-21,부산광역시,159.0,7.7,5.6,10.6,10.0,0.0,2.0
2002-02-22,부산광역시,159.0,8.6,4.9,13.6,,8.0,2.0
2002-02-23,부산광역시,159.0,8.5,4.1,14.1,,5.6,2.0
2002-02-24,부산광역시,159.0,7.3,4.5,11.7,,5.8,2.0
2002-02-25,부산광역시,159.0,9.3,4.1,14.9,,7.2,2.0
2002-02-26,부산광역시,159.0,10.8,8.5,16.5,0.0,4.8,2.0
2002-02-27,부산광역시,159.0,9.9,7.2,11.8,1.9,0.0,2.0
2002-02-28,부산광역시,159.0,10.4,6.8,16.1,0.4,6.4,2.0
2002-03-01,부산광역시,159.0,10.2,6.8,15.1,,1.8,3.0
2002-03-02,부산광역시,159.0,9.3,7.1,14.8,,0.0,3.0
2002-03-03,부산광역시,159.0,8.6,5.7,12.7,,1.4,3.0
2002-03-04,부산광역시,159.0,9.2,4.4,13.9,,7.0,3.0
2002-03-05,부산광역시,159.0,7.4,6.1,9.0,12.0,0.0,3.0
2002-03-06,부산광역시,159.0,6.0,2.3,10.3,1.0,7.1,3.0
2002-03-07,부산광역시,159.0,4.1,0.1,9.9,,8.7,3.0
2002-03-08,부산광역시,159.0,6.0,0.2,12.7,,9.2,3.0
2002-03-09,부산광역시,159.0,11.2,6.1,16.9,,8.5,3.0
2002-03-10,부산광역시,159.0,13.1,9.8,17.6,,3.6,3.0
2002-03-11,부산광역시,159.0,11.1,5.7,18.3,,9.6,3.0
2002-03-12,부산광역시,159.0,12.6,8.4,21.0,,7.2,3.0
2002-03-13,부산광역시,159.0,12.8,8.4,19.3,,8.3,3.0
2002-03-14,부산광역시,159.0,11.7,9.7,13.1,58.0,0.0,3.0
2002-03-15,부산광역시,159.0,13.0,9.2,18.3,0.5,8.1,3.0
2002-03-16,부산광역시,159.0,12.6,8.0,17.6,,8.4,3.0
2002-03-17,부산광역시,159.0,13.5,9.4,18.3,,7.1,3.0
2002-03-18,부산광역시,159.0,12.1,8.5,16.4,,7.7,3.0
2002-03-19,부산광역시,159.0,11.7,6.0,17.2,,8.6,3.0
2002-03-20,부산광역시,159.0,13.9,8.6,19.1,,8.0,3.0
2002-03-21,부산광역시,159.0,13.0,10.3,15.2,17.0,5.5,3.0
2002-03-22,부산광역시,159.0,9.0,6.0,12.2,0.2,0.0,3.0
2002-03-23,부산광역시,159.0,8.0,3.7,13.1,,7.8,3.0
2002-03-24,부산광역시,159.0,7.4,2.8,12.5,,6.8,3.0
2002-03-25,부산광역시,159.0,10.5,6.9,15.9,,8.4,3.0
2002-03-26,부산광역시,159.0,9.9,7.4,12.4,1.5,0.0,3.0
2002-03-27,부산광역시,159.0,11.8,7.2,18.1,,7.9,3.0
2002-03-28,부산광역시,159.0,11.7,7.0,16.9,0.4,8.7,3.0
2002-03-29,부산광역시,159.0,11.6,9.5,16.7,26.5,1.8,3.0
2002-03-30,부산광역시,159.0,12.3,8.3,16.4,,6.4,3.0
2002-03-31,부산광역시,159.0,15.1,10.8,21.1,,8.9,3.0
2002-04-01,부산광역시,159.0,17.3,13.3,23.6,,9.4,4.0
2002-04-02,부산광역시,159.0,17.5,14.1,22.7,,9.6,4.0
2002-04-03,부산광역시,159.0,14.6,8.2,19.3,,8.0,4.0
2002-04-04,부산광역시,159.0,12.1,6.6,18.0,,10.3,4.0
2002-04-05,부산광역시,159.0,14.3,8.1,20.1,,9.8,4.0
2002-04-06,부산광역시,159.0,14.5,12.3,15.4,87.0,0.0,4.0
2002-04-07,부산광역시,159.0,14.9,12.6,19.6,,4.2,4.0
2002-04-08,부산광역시,159.0,13.9,11.6,17.4,0.1,1.4,4.0
2002-04-09,부산광역시,159.0,11.0,7.4,16.3,,8.2,4.0
2002-04-10,부산광역시,159.0,10.7,6.6,16.7,,6.3,4.0
2002-04-11,부산광역시,159.0,12.6,9.7,16.8,,4.7,4.0
2002-04-12,부산광역시,159.0,13.7,9.9,18.7,,8.6,4.0
2002-04-13,부산광역시,159.0,13.2,9.6,17.3,,8.7,4.0
2002-04-14,부산광역시,159.0,16.3,12.3,20.7,1.0,6.5,4.0
2002-04-15,부산광역시,159.0,14.6,14.0,15.8,73.0,0.0,4.0
2002-04-16,부산광역시,159.0,17.1,14.9,18.7,146.5,0.4,4.0
2002-04-17,부산광역시,159.0,14.1,10.0,18.3,0.2,5.7,4.0
2002-04-18,부산광역시,159.0,11.9,7.1,15.3,,4.5,4.0
2002-04-19,부산광역시,159.0,14.3,10.1,19.6,,7.3,4.0
2002-04-20,부산광역시,159.0,14.9,9.9,19.8,0.2,5.1,4.0
2002-04-21,부산광역시,159.0,17.8,14.7,23.2,0.3,7.7,4.0
2002-04-22,부산광역시,159.0,16.3,13.8,19.2,,0.9,4.0
2002-04-23,부산광역시,159.0,16.2,14.8,17.5,60.5,0.0,4.0
2002-04-24,부산광역시,159.0,16.4,10.7,20.0,,7.4,4.0
2002-04-25,부산광역시,159.0,11.4,7.7,16.9,,6.5,4.0
2002-04-26,부산광역시,159.0,12.0,8.3,16.7,,9.6,4.0
2002-04-27,부산광역시,159.0,12.9,9.1,17.8,,4.3,4.0
2002-04-28,부산광역시,159.0,13.5,9.9,17.3,,1.2,4.0
2002-04-29,부산광역시,159.0,15.6,12.5,18.5,1.5,0.0,4.0
2002-04-30,부산광역시,159.0,15.1,12.4,16.9,14.5,0.0,4.0
2003-02-01,부산광역시,159.0,4.8,0.7,10.9,,7.2,2.0
2003-02-02,부산광역시,159.0,4.7,0.8,9.7,,7.9,2.0
2003-02-03,부산광역시,159.0,4.6,-0.2,11.5,,8.3,2.0
2003-02-04,부산광역시,159.0,3.9,1.2,7.7,,5.9,2.0
2003-02-05,부산광역시,159.0,2.5,-0.5,6.7,,7.3,2.0
2003-02-06,부산광역시,159.0,3.4,-1.3,10.0,,8.7,2.0
2003-02-07,부산광역시,159.0,6.6,2.2,11.0,,6.5,2.0
2003-02-08,부산광역시,159.0,7.1,4.8,8.9,33.5,0.0,2.0
2003-02-09,부산광역시,159.0,7.7,3.0,14.3,,7.1,2.0
2003-02-10,부산광역시,159.0,9.2,5.6,14.5,,3.3,2.0
2003-02-11,부산광역시,159.0,7.3,2.6,11.3,0.1,3.2,2.0
2003-02-12,부산광역시,159.0,1.5,-1.9,6.7,,6.8,2.0
2003-02-13,부산광역시,159.0,2.2,-3.0,8.5,,8.4,2.0
2003-02-14,부산광역시,159.0,5.3,0.8,11.1,,7.8,2.0
2003-02-15,부산광역시,159.0,8.3,4.7,12.3,0.0,0.7,2.0
2003-02-16,부산광역시,159.0,8.0,4.6,13.8,,2.8,2.0
2003-02-17,부산광역시,159.0,8.5,3.3,15.2,,6.8,2.0
2003-02-18,부산광역시,159.0,8.8,5.3,12.7,,5.1,2.0
2003-02-19,부산광역시,159.0,7.5,4.2,13.0,0.4,3.8,2.0
2003-02-20,부산광역시,159.0,4.9,2.2,10.6,,6.4,2.0
2003-02-21,부산광역시,159.0,6.3,1.8,10.0,,0.6,2.0
2003-02-22,부산광역시,159.0,7.0,5.7,8.0,13.5,0.0,2.0
2003-02-23,부산광역시,159.0,6.4,5.4,9.2,1.0,0.0,2.0
2003-02-24,부산광역시,159.0,7.5,4.6,12.0,3.0,4.9,2.0
2003-02-25,부산광역시,159.0,8.4,3.8,14.1,,6.8,2.0
2003-02-26,부산광역시,159.0,9.4,7.2,11.9,,0.2,2.0
2003-02-27,부산광역시,159.0,7.0,4.7,11.8,,5.2,2.0
2003-02-28,부산광역시,159.0,7.4,3.8,11.9,0.1,3.8,2.0
2003-03-01,부산광역시,159.0,6.7,5.7,8.6,14.5,1.0,3.0
2003-03-02,부산광역시,159.0,9.0,3.5,15.1,,8.0,3.0
2003-03-03,부산광역시,159.0,6.8,0.4,11.3,4.0,2.6,3.0
2003-03-04,부산광역시,159.0,2.4,-1.5,8.3,,4.6,3.0
2003-03-05,부산광역시,159.0,5.4,2.1,8.6,,0.0,3.0
2003-03-06,부산광역시,159.0,5.9,4.5,6.9,37.0,0.0,3.0
2003-03-07,부산광역시,159.0,6.0,4.4,9.2,0.5,0.2,3.0
2003-03-08,부산광역시,159.0,5.4,2.7,10.0,,3.7,3.0
2003-03-09,부산광역시,159.0,5.2,2.0,11.7,,5.7,3.0
2003-03-10,부산광역시,159.0,4.9,1.6,10.8,,6.1,3.0
2003-03-11,부산광역시,159.0,6.1,2.1,11.8,,7.5,3.0
2003-03-12,부산광역시,159.0,7.4,3.7,12.8,,5.0,3.0
2003-03-13,부산광역시,159.0,8.4,4.3,14.8,,7.8,3.0
2003-03-14,부산광역시,159.0,9.2,5.1,14.7,0.5,3.8,3.0
2003-03-15,부산광역시,159.0,7.7,6.1,9.1,0.5,0.0,3.0
2003-03-16,부산광역시,159.0,8.0,7.1,8.8,6.0,0.0,3.0
2003-03-17,부산광역시,159.0,8.5,5.9,11.8,,0.4,3.0
2003-03-18,부산광역시,159.0,8.3,3.9,13.6,,7.7,3.0
2003-03-19,부산광역시,159.0,8.3,4.5,14.0,,9.1,3.0
2003-03-20,부산광역시,159.0,9.1,4.8,15.1,,7.3,3.0
2003-03-21,부산광역시,159.0,9.6,5.8,15.1,,7.6,3.0
2003-03-22,부산광역시,159.0,9.9,6.4,15.1,,9.9,3.0
2003-03-23,부산광역시,159.0,11.2,6.5,18.1,,5.0,3.0
2003-03-24,부산광역시,159.0,12.0,8.5,17.5,,4.2,3.0
2003-03-25,부산광역시,159.0,12.5,8.8,17.7,,8.6,3.0
2003-03-26,부산광역시,159.0,13.0,8.3,18.3,,9.5,3.0
2003-03-27,부산광역시,159.0,12.3,6.5,17.5,3.5,6.1,3.0
2003-03-28,부산광역시,159.0,9.6,4.3,15.1,,8.1,3.0
2003-03-29,부산광역시,159.0,10.8,6.9,16.7,,9.4,3.0
2003-03-30,부산광역시,159.0,13.3,9.3,17.7,,3.8,3.0
2003-03-31,부산광역시,159.0,14.7,11.3,16.6,11.0,0.0,3.0
2003-04-01,부산광역시,159.0,11.8,10.1,14.3,0.5,0.0,4.0
2003-04-02,부산광역시,159.0,11.0,9.6,13.1,,0.0,4.0
2003-04-03,부산광역시,159.0,12.1,8.8,17.2,,9.3,4.0
2003-04-04,부산광역시,159.0,10.5,8.6,13.5,0.5,1.1,4.0
2003-04-05,부산광역시,159.0,11.3,6.8,17.1,,10.9,4.0
2003-04-06,부산광역시,159.0,14.4,8.6,21.5,,10.1,4.0
2003-04-07,부산광역시,159.0,13.4,10.6,18.5,15.0,4.4,4.0
2003-04-08,부산광역시,159.0,12.9,10.9,16.5,3.5,4.9,4.0
2003-04-09,부산광역시,159.0,10.3,7.2,15.6,,3.7,4.0
2003-04-10,부산광역시,159.0,10.1,5.6,15.4,,9.5,4.0
2003-04-11,부산광역시,159.0,11.9,9.4,14.6,16.0,0.0,4.0
2003-04-12,부산광역시,159.0,15.1,13.1,20.9,,4.9,4.0
2003-04-13,부산광역시,159.0,16.2,12.2,23.0,,9.0,4.0
2003-04-14,부산광역시,159.0,15.3,12.6,21.1,,5.6,4.0
2003-04-15,부산광역시,159.0,15.1,10.6,20.3,,10.7,4.0
2003-04-16,부산광역시,159.0,16.9,11.5,23.0,,10.8,4.0
2003-04-17,부산광역시,159.0,17.9,13.3,22.3,,7.4,4.0
2003-04-18,부산광역시,159.0,17.7,16.2,21.6,20.0,1.5,4.0
2003-04-19,부산광역시,159.0,12.6,10.1,17.8,24.0,0.0,4.0
2003-04-20,부산광역시,159.0,11.4,9.6,13.9,13.0,0.0,4.0
2003-04-21,부산광역시,159.0,12.1,9.6,17.1,,9.3,4.0
2003-04-22,부산광역시,159.0,12.3,8.6,16.2,,7.4,4.0
2003-04-23,부산광역시,159.0,12.7,10.8,14.5,37.5,0.0,4.0
2003-04-24,부산광역시,159.0,13.9,12.1,19.1,11.0,2.9,4.0
2003-04-25,부산광역시,159.0,12.8,11.6,13.6,61.5,0.0,4.0
2003-04-26,부산광역시,159.0,14.0,10.8,17.2,0.5,4.7,4.0
2003-04-27,부산광역시,159.0,17.8,13.0,23.3,,7.8,4.0
2003-04-28,부산광역시,159.0,18.5,15.5,24.1,,7.5,4.0
2003-04-29,부산광역시,159.0,15.7,13.0,18.0,24.0,0.0,4.0
2003-04-30,부산광역시,159.0,15.4,11.6,20.6,5.0,6.8,4.0
2004-02-01,부산광역시,159.0,9.3,4.6,14.3,0.0,5.2,2.0
2004-02-02,부산광역시,159.0,5.5,0.0,10.0,,4.7,2.0
2004-02-03,부산광역시,159.0,0.0,-2.5,3.9,,8.2,2.0
2004-02-04,부산광역시,159.0,1.0,-3.7,4.3,,7.9,2.0
2004-02-05,부산광역시,159.0,0.1,-1.9,3.6,,9.2,2.0
2004-02-06,부산광역시,159.0,-1.0,-4.9,2.4,,7.2,2.0
2004-02-07,부산광역시,159.0,-0.3,-2.2,3.6,,9.9,2.0
2004-02-08,부산광역시,159.0,3.3,-2.2,8.1,,9.4,2.0
2004-02-09,부산광역시,159.0,3.6,-0.4,9.1,,9.9,2.0
2004-02-10,부산광역시,159.0,5.1,1.3,12.0,,10.1,2.0
2004-02-11,부산광역시,159.0,7.1,2.4,12.8,,9.7,2.0
2004-02-12,부산광역시,159.0,6.7,3.1,13.2,,9.6,2.0
2004-02-13,부산광역시,159.0,7.4,2.6,12.5,,8.2,2.0
2004-02-14,부산광역시,159.0,8.0,2.5,11.9,,7.9,2.0
2004-02-15,부산광역시,159.0,5.8,0.5,12.7,,10.2,2.0
2004-02-16,부산광역시,159.0,8.4,3.7,13.9,,9.4,2.0
2004-02-17,부산광역시,159.0,10.2,7.3,16.0,,9.4,2.0
2004-02-18,부산광역시,159.0,9.8,4.9,17.2,,9.2,2.0
2004-02-19,부산광역시,159.0,12.5,8.8,20.0,,9.6,2.0
2004-02-20,부산광역시,159.0,12.3,7.7,18.5,,9.5,2.0
2004-02-21,부산광역시,159.0,13.3,10.8,15.6,1.0,0.0,2.0
2004-02-22,부산광역시,159.0,10.4,3.8,15.0,61.5,0.2,2.0
2004-02-23,부산광역시,159.0,5.7,2.1,10.9,,10.2,2.0
2004-02-24,부산광역시,159.0,7.4,4.6,12.9,,7.1,2.0
2004-02-25,부산광역시,159.0,9.6,5.3,14.6,,9.3,2.0
2004-02-26,부산광역시,159.0,5.2,2.7,9.7,,10.0,2.0
2004-02-27,부산광역시,159.0,5.4,1.7,10.8,,10.5,2.0
2004-02-28,부산광역시,159.0,9.3,3.7,14.5,14.0,2.9,2.0
2004-02-29,부산광역시,159.0,10.5,7.8,15.8,1.0,9.2,2.0
2004-03-01,부산광역시,159.0,6.9,4.5,10.0,0.1,4.0,3.0
2004-03-02,부산광역시,159.0,3.5,0.9,7.4,,8.8,3.0
2004-03-03,부산광역시,159.0,1.0,-2.4,7.6,1.0,1.9,3.0
2004-03-04,부산광역시,159.0,1.1,-3.5,6.5,,10.4,3.0
2004-03-05,부산광역시,159.0,5.9,2.3,11.5,4.5,3.5,3.0
2004-03-06,부산광역시,159.0,0.5,-3.0,3.3,0.0,9.0,3.0
2004-03-07,부산광역시,159.0,0.1,-5.0,5.4,,11.0,3.0
2004-03-08,부산광역시,159.0,4.7,-1.1,10.5,,7.6,3.0
2004-03-09,부산광역시,159.0,8.8,3.6,13.9,,10.5,3.0
2004-03-10,부산광역시,159.0,13.5,9.8,15.5,0.5,2.2,3.0
2004-03-11,부산광역시,159.0,11.6,8.5,15.2,,8.0,3.0
2004-03-12,부산광역시,159.0,9.8,6.7,14.6,,9.1,3.0
2004-03-13,부산광역시,159.0,10.9,6.6,16.7,,10.1,3.0
2004-03-14,부산광역시,159.0,11.6,7.8,17.6,,9.2,3.0
2004-03-15,부산광역시,159.0,11.4,5.9,17.2,,9.6,3.0
2004-03-16,부산광역시,159.0,14.1,9.7,19.3,,8.3,3.0
2004-03-17,부산광역시,159.0,11.3,5.4,15.9,21.0,0.0,3.0
2004-03-18,부산광역시,159.0,7.0,2.9,12.7,,9.9,3.0
2004-03-19,부산광역시,159.0,7.1,2.1,12.2,,9.2,3.0
2004-03-20,부산광역시,159.0,9.5,7.2,15.6,,7.7,3.0
2004-03-21,부산광역시,159.0,10.2,6.9,15.8,1.0,4.3,3.0
2004-03-22,부산광역시,159.0,7.6,4.7,11.7,8.5,3.7,3.0
2004-03-23,부산광역시,159.0,10.2,5.3,15.5,,8.5,3.0
2004-03-24,부산광역시,159.0,11.5,8.4,15.6,,6.7,3.0
2004-03-25,부산광역시,159.0,10.4,8.4,13.2,0.0,0.5,3.0
2004-03-26,부산광역시,159.0,9.7,5.6,15.6,,10.7,3.0
2004-03-27,부산광역시,159.0,10.5,6.0,15.5,,6.9,3.0
2004-03-28,부산광역시,159.0,13.5,8.1,18.8,,11.4,3.0
2004-03-29,부산광역시,159.0,14.5,10.2,20.9,0.5,7.0,3.0
2004-03-30,부산광역시,159.0,14.9,10.4,19.7,11.0,7.6,3.0
2004-03-31,부산광역시,159.0,10.7,6.0,16.5,,9.4,3.0
2004-04-01,부산광역시,159.0,11.0,8.0,14.9,29.0,2.1,4.0
2004-04-02,부산광역시,159.0,10.8,6.6,16.5,0.5,11.2,4.0
2004-04-03,부산광역시,159.0,7.9,6.2,11.0,0.0,1.7,4.0
2004-04-04,부산광역시,159.0,8.9,4.7,13.9,,9.1,4.0
2004-04-05,부산광역시,159.0,10.8,6.4,16.1,,11.5,4.0
2004-04-06,부산광역시,159.0,13.4,8.1,18.0,0.0,9.2,4.0
2004-04-07,부산광역시,159.0,11.0,9.2,14.1,2.5,0.0,4.0
