일시,지점명,지점,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),합계 일조시간(hr),월
2016-04-03,인천광역시,138.33,9.3,6.37,12.47,0.1,1.1,4.0
2016-04-04,인천광역시,138.33,10.13,4.17,17.1,,11.33,4.0
2016-04-05,인천광역시,138.33,8.97,4.93,13.63,,11.57,4.0
2016-04-06,인천광역시,138.33,11.9,5.63,19.1,2.6,7.43,4.0
2016-04-07,인천광역시,138.33,12.23,8.33,17.43,6.05,9.0,4.0
2016-04-08,인천광역시,138.33,8.5,5.63,14.43,,4.7,4.0
2016-04-09,인천광역시,138.33,8.7,6.1,11.33,0.35,0.13,4.0
2016-04-10,인천광역시,138.33,10.1,7.53,15.2,0.15,5.03,4.0
2016-04-11,인천광역시,138.33,10.0,5.33,15.3,,11.63,4.0
2016-04-12,인천광역시,138.33,11.87,7.7,16.17,0.0,6.4,4.0
2016-04-13,인천광역시,138.33,12.07,8.33,17.97,0.55,7.37,4.0
2016-04-14,인천광역시,138.33,8.7,6.5,13.17,,4.9,4.0
2016-04-15,인천광역시,138.33,12.3,5.8,18.53,,11.1,4.0
2016-04-16,인천광역시,138.33,12.73,8.37,17.73,38.73,1.37,4.0
2016-04-17,인천광역시,138.33,9.7,7.3,13.43,14.77,9.5,4.0
2016-04-18,인천광역시,138.33,9.43,6.07,15.1,1.5,8.13,4.0
2016-04-19,인천광역시,138.33,9.73,5.23,15.0,,11.3,4.0
2016-04-20,인천광역시,138.33,12.17,8.53,17.73,3.07,2.43,4.0
2016-04-21,인천광역시,138.33,12.07,9.77,16.0,14.93,0.3,4.0
2016-04-22,인천광역시,138.33,10.6,8.13,15.37,,1.5,4.0
2016-04-23,인천광역시,138.33,11.17,6.67,16.97,,6.6,4.0
2016-04-24,인천광역시,138.33,13.83,7.83,20.3,,11.53,4.0
2016-04-25,인천광역시,138.33,14.6,9.17,20.8,,11.57,4.0
2016-04-26,인천광역시,138.33,18.17,11.1,25.97,,8.23,4.0
2016-04-27,인천광역시,138.33,16.07,13.4,19.5,,0.0,4.0
2016-04-28,인천광역시,138.33,14.07,10.57,18.23,,9.93,4.0
2016-04-29,인천광역시,138.33,13.3,9.13,18.37,,10.8,4.0
2016-04-30,인천광역시,138.33,13.7,9.17,16.93,,5.6,4.0
2017-02-01,인천광역시,138.33,-3.23,-6.63,-0.0,0.0,9.53,2.0
2017-02-02,인천광역시,138.33,-1.03,-7.07,3.3,,9.43,2.0
2017-02-03,인천광역시,138.33,1.9,-1.27,5.83,,9.03,2.0
2017-02-04,인천광역시,138.33,1.4,-1.3,3.33,0.0,0.5,2.0
2017-02-05,인천광역시,138.33,1.33,-0.37,3.27,1.23,1.23,2.0
2017-02-06,인천광역시,138.33,-1.23,-3.33,1.2,,9.67,2.0
2017-02-07,인천광역시,138.33,-1.9,-4.03,0.8,0.0,4.17,2.0
2017-02-08,인천광역시,138.33,-1.77,-4.77,0.6,,1.5,2.0
2017-02-09,인천광역시,138.33,-4.5,-5.87,-2.37,0.0,7.17,2.0
2017-02-10,인천광역시,138.33,-5.57,-7.6,-3.17,0.0,6.97,2.0
2017-02-11,인천광역시,138.33,-3.53,-7.43,0.23,0.0,9.2,2.0
2017-02-12,인천광역시,138.33,-1.27,-5.43,2.87,,9.97,2.0
2017-02-13,인천광역시,138.33,0.53,-3.9,5.27,,6.67,2.0
2017-02-14,인천광역시,138.33,0.33,-2.6,4.27,,9.83,2.0
2017-02-15,인천광역시,138.33,2.1,-2.87,6.4,,7.47,2.0
2017-02-16,인천광역시,138.33,5.53,-0.53,9.37,0.9,1.43,2.0
2017-02-17,인천광역시,138.33,-0.73,-4.3,4.73,2.95,9.77,2.0
2017-02-18,인천광역시,138.33,-1.37,-6.17,2.73,,9.63,2.0
2017-02-19,인천광역시,138.33,3.2,-2.17,6.77,3.77,0.83,2.0
2017-02-20,인천광역시,138.33,-2.57,-5.1,4.53,0.2,9.07,2.0
2017-02-21,인천광역시,138.33,-2.1,-7.0,2.43,,9.67,2.0
2017-02-22,인천광역시,138.33,0.4,-1.6,2.23,5.87,0.0,2.0
2017-02-23,인천광역시,138.33,-1.27,-3.7,1.0,,10.23,2.0
2017-02-24,인천광역시,138.33,0.13,-3.97,3.43,,10.0,2.0
2017-02-25,인천광역시,138.33,2.47,-1.9,6.5,,10.27,2.0
2017-02-26,인천광역시,138.33,2.97,-1.13,7.53,,10.6,2.0
2017-02-27,인천광역시,138.33,3.37,-0.83,8.8,,10.6,2.0
2017-02-28,인천광역시,138.33,5.0,0.2,9.63,,7.07,2.0
2017-03-01,인천광역시,138.33,4.13,0.83,9.23,6.57,0.53,3.0
2017-03-02,인천광역시,138.33,0.9,-2.1,4.53,0.25,10.57,3.0
2017-03-03,인천광역시,138.33,3.6,-0.87,8.27,,10.1,3.0
2017-03-04,인천광역시,138.33,4.2,0.63,9.6,,6.03,3.0
2017-03-05,인천광역시,138.33,3.27,-0.07,7.7,0.2,2.1,3.0
2017-03-06,인천광역시,138.33,-0.03,-2.6,3.1,0.9,10.73,3.0
2017-03-07,인천광역시,138.33,-1.37,-3.57,1.0,0.0,10.4,3.0
2017-03-08,인천광역시,138.33,1.03,-3.27,4.97,0.0,9.0,3.0
2017-03-09,인천광역시,138.33,3.7,-1.37,7.93,,10.8,3.0
2017-03-10,인천광역시,138.33,4.87,0.6,9.77,,11.0,3.0
2017-03-11,인천광역시,138.33,5.27,0.6,11.03,,10.07,3.0
2017-03-12,인천광역시,138.33,6.4,3.17,10.9,0.65,2.2,3.0
2017-03-13,인천광역시,138.33,5.37,1.03,9.13,,10.47,3.0
2017-03-14,인천광역시,138.33,5.3,2.63,8.73,,11.17,3.0
2017-03-15,인천광역시,138.33,4.57,0.43,9.17,,11.2,3.0
2017-03-16,인천광역시,138.33,4.8,0.13,10.6,,10.57,3.0
2017-03-17,인천광역시,138.33,6.77,1.0,12.93,,10.6,3.0
2017-03-18,인천광역시,138.33,7.23,4.3,12.3,,9.13,3.0
2017-03-19,인천광역시,138.33,9.1,2.83,15.8,,10.6,3.0
2017-03-20,인천광역시,138.33,8.2,4.37,13.2,,0.0,3.0
2017-03-21,인천광역시,138.33,6.23,2.4,11.13,,10.83,3.0
2017-03-22,인천광역시,138.33,6.5,1.27,11.17,,9.63,3.0
2017-03-23,인천광역시,138.33,7.3,3.5,11.47,,8.87,3.0
2017-03-24,인천광역시,138.33,6.83,3.37,11.5,,5.1,3.0
2017-03-25,인천광역시,138.33,5.67,2.7,10.3,,5.4,3.0
2017-03-26,인천광역시,138.33,5.53,2.63,8.9,,3.97,3.0
2017-03-27,인천광역시,138.33,6.03,3.57,9.87,3.25,6.37,3.0
2017-03-28,인천광역시,138.33,6.03,2.47,11.07,,6.9,3.0
2017-03-29,인천광역시,138.33,7.17,2.8,11.63,,10.43,3.0
2017-03-30,인천광역시,138.33,8.67,3.7,13.43,,8.87,3.0
2017-03-31,인천광역시,138.33,8.0,5.0,11.13,0.45,4.17,3.0
2017-04-01,인천광역시,138.33,7.67,3.23,12.7,0.0,10.8,4.0
2017-04-02,인천광역시,138.33,8.33,3.53,13.63,,11.5,4.0
2017-04-03,인천광역시,138.33,9.43,4.73,14.63,,11.6,4.0
2017-04-04,인천광역시,138.33,10.7,5.43,16.37,0.0,9.2,4.0
2017-04-05,인천광역시,138.33,10.0,8.37,12.4,31.97,0.0,4.0
2017-04-06,인천광역시,138.33,8.1,7.43,10.17,1.85,0.43,4.0
2017-04-07,인천광역시,138.33,10.57,7.07,15.97,,5.4,4.0
2017-04-08,인천광역시,138.33,8.7,6.0,12.57,0.3,2.97,4.0
2017-04-09,인천광역시,138.33,12.73,7.33,17.8,0.05,7.73,4.0
2017-04-10,인천광역시,138.33,13.73,9.27,18.8,,10.87,4.0
2017-04-11,인천광역시,138.33,12.2,9.13,16.77,,9.63,4.0
2017-04-12,인천광역시,138.33,10.0,6.8,13.63,,11.43,4.0
2017-04-13,인천광역시,138.33,10.8,5.9,15.37,0.0,8.1,4.0
2017-04-14,인천광역시,138.33,11.17,9.17,14.77,5.17,2.93,4.0
2017-04-15,인천광역시,138.33,13.23,8.8,18.97,,9.07,4.0
2017-04-16,인천광역시,138.33,13.3,8.83,19.07,,5.27,4.0
2017-04-17,인천광역시,138.33,13.53,10.4,17.27,4.63,2.7,4.0
2017-04-18,인천광역시,138.33,10.47,8.37,14.77,4.03,4.1,4.0
2017-04-19,인천광역시,138.33,11.33,8.0,16.4,0.0,11.1,4.0
2017-04-20,인천광역시,138.33,11.6,8.73,16.77,0.13,5.97,4.0
2017-04-21,인천광역시,138.33,10.17,6.63,15.13,,8.53,4.0
2017-04-22,인천광역시,138.33,12.93,6.97,18.93,,12.23,4.0
2017-04-23,인천광역시,138.33,12.23,8.17,16.93,,12.33,4.0
2017-04-24,인천광역시,138.33,12.9,8.37,17.27,0.0,10.87,4.0
2017-04-25,인천광역시,138.33,12.5,10.47,15.57,0.0,3.0,4.0
2017-04-26,인천광역시,138.33,13.17,8.67,18.03,,12.43,4.0
2017-04-27,인천광역시,138.33,12.47,7.77,17.03,,12.43,4.0
2017-04-28,인천광역시,138.33,12.93,8.57,17.97,,10.3,4.0
2017-04-29,인천광역시,138.33,14.57,8.83,20.07,,12.2,4.0
2017-04-30,인천광역시,138.33,14.77,10.67,20.6,,10.6,4.0
2018-02-01,인천광역시,138.33,-3.77,-8.37,0.6,,9.53,2.0
2018-02-02,인천광역시,138.33,-2.53,-7.43,2.5,1.1,8.3,2.0
2018-02-03,인천광역시,138.33,-7.6,-9.83,-3.63,0.17,7.77,2.0
2018-02-04,인천광역시,138.33,-8.73,-11.83,-5.53,0.0,7.77,2.0
2018-02-05,인천광역시,138.33,-8.8,-11.07,-5.8,0.0,7.53,2.0
2018-02-06,인천광역시,138.33,-9.43,-11.6,-6.53,0.0,7.13,2.0
2018-02-07,인천광역시,138.33,-7.43,-12.37,-2.6,,8.77,2.0
2018-02-08,인천광역시,138.33,-4.77,-9.4,0.0,,8.57,2.0
2018-02-09,인천광역시,138.33,0.23,-5.87,5.07,,1.9,2.0
2018-02-10,인천광역시,138.33,-1.77,-6.97,2.4,0.0,5.4,2.0
2018-02-11,인천광역시,138.33,-5.87,-9.5,-2.63,0.5,6.1,2.0
2018-02-12,인천광역시,138.33,-5.43,-9.0,-2.47,0.05,8.27,2.0
2018-02-13,인천광역시,138.33,0.27,-7.0,4.43,,8.8,2.0
2018-02-14,인천광역시,138.33,2.63,-1.1,6.97,,5.77,2.0
2018-02-15,인천광역시,138.33,-1.87,-5.13,1.7,,9.6,2.0
2018-02-16,인천광역시,138.33,-1.67,-6.07,2.9,,9.6,2.0
2018-02-17,인천광역시,138.33,-2.93,-6.73,0.77,,8.9,2.0
2018-02-18,인천광역시,138.33,-0.93,-5.0,3.27,,5.53,2.0
2018-02-19,인천광역시,138.33,0.7,-2.33,4.47,,2.53,2.0
2018-02-20,인천광역시,138.33,0.37,-3.13,4.37,,7.8,2.0
2018-02-21,인천광역시,138.33,-1.07,-4.7,2.97,,9.83,2.0
2018-02-22,인천광역시,138.33,1.5,-2.77,5.27,1.43,7.5,2.0
2018-02-23,인천광역시,138.33,2.7,-1.3,6.93,2.6,3.23,2.0
2018-02-24,인천광역시,138.33,-0.17,-3.03,3.43,,7.43,2.0
2018-02-25,인천광역시,138.33,-0.27,-3.97,4.33,,9.63,2.0
2018-02-26,인천광역시,138.33,1.1,-3.6,5.7,,9.6,2.0
2018-02-27,인천광역시,138.33,3.03,-0.93,5.43,0.0,0.0,2.0
2018-02-28,인천광역시,138.33,3.83,1.67,6.83,16.03,0.0,2.0
2018-03-01,인천광역시,138.33,-1.0,-3.87,3.53,0.53,9.73,3.0
2018-03-02,인천광역시,138.33,-1.17,-6.23,3.1,,9.8,3.0
2018-03-03,인천광역시,138.33,5.63,-0.5,11.3,0.1,9.33,3.0
2018-03-04,인천광역시,138.33,6.7,4.67,9.4,16.07,0.13,3.0
2018-03-05,인천광역시,138.33,3.73,0.77,7.43,3.83,8.87,3.0
2018-03-06,인천광역시,138.33,2.07,-1.77,6.97,,10.73,3.0
2018-03-07,인천광역시,138.33,4.4,0.37,9.03,1.3,3.97,3.0
2018-03-08,인천광역시,138.33,2.6,0.87,5.63,4.05,6.47,3.0
2018-03-09,인천광역시,138.33,2.4,-0.53,6.73,,9.53,3.0
2018-03-10,인천광역시,138.33,3.2,-0.83,7.0,,7.73,3.0
2018-03-11,인천광역시,138.33,3.77,-0.27,8.5,,9.53,3.0
2018-03-12,인천광역시,138.33,5.37,-0.07,10.23,,5.33,3.0
2018-03-13,인천광역시,138.33,9.6,4.1,13.37,0.0,3.1,3.0
2018-03-14,인천광역시,138.33,13.07,9.6,17.13,0.0,3.77,3.0
2018-03-15,인천광역시,138.33,8.53,4.6,14.07,17.03,0.2,3.0
2018-03-16,인천광역시,138.33,4.93,1.77,8.5,,11.27,3.0
2018-03-17,인천광역시,138.33,5.33,0.77,10.93,,8.53,3.0
2018-03-18,인천광역시,138.33,5.4,3.2,8.43,1.77,0.0,3.0
2018-03-19,인천광역시,138.33,7.3,4.17,10.8,0.63,3.2,3.0
2018-03-20,인천광역시,138.33,5.0,2.0,9.03,,4.9,3.0
2018-03-21,인천광역시,138.33,2.27,0.77,5.9,1.2,1.87,3.0
2018-03-22,인천광역시,138.33,3.83,0.0,7.6,,10.9,3.0
2018-03-23,인천광역시,138.33,4.77,0.43,9.2,,8.53,3.0
2018-03-24,인천광역시,138.33,5.5,1.97,9.07,0.0,2.13,3.0
2018-03-25,인천광역시,138.33,4.57,2.37,9.2,0.0,5.17,3.0
2018-03-26,인천광역시,138.33,5.77,2.97,10.7,0.0,5.0,3.0
2018-03-27,인천광역시,138.33,8.97,3.5,14.6,,7.9,3.0
2018-03-28,인천광역시,138.33,11.13,7.03,15.4,,5.0,3.0
2018-03-29,인천광역시,138.33,11.23,7.07,16.2,,7.53,3.0
2018-03-30,인천광역시,138.33,11.27,6.67,18.07,,9.67,3.0
2018-03-31,인천광역시,138.33,10.53,6.4,15.0,,3.87,3.0
2018-04-01,인천광역시,138.33,11.93,9.17,15.27,0.0,0.23,4.0
2018-04-02,인천광역시,138.33,14.17,11.17,18.6,,3.73,4.0
2018-04-03,인천광역시,138.33,12.5,8.67,16.3,3.17,0.67,4.0
2018-04-04,인천광역시,138.33,9.63,6.37,13.47,7.53,7.97,4.0
2018-04-05,인천광역시,138.33,7.0,5.47,9.43,8.93,0.0,4.0
2018-04-06,인천광역시,138.33,4.83,2.43,7.3,3.77,4.23,4.0
2018-04-07,인천광역시,138.33,4.4,2.27,7.73,,9.7,4.0
2018-04-08,인천광역시,138.33,3.77,1.17,7.1,1.8,1.73,4.0
2018-04-09,인천광역시,138.33,6.53,0.5,12.27,,9.63,4.0
2018-04-10,인천광역시,138.33,12.17,7.13,16.53,1.7,2.23,4.0
2018-04-11,인천광역시,138.33,10.2,6.77,14.97,,11.87,4.0
2018-04-12,인천광역시,138.33,11.13,7.07,16.47,,11.47,4.0
2018-04-13,인천광역시,138.33,13.4,6.73,17.47,,1.63,4.0
2018-04-14,인천광역시,138.33,7.83,6.37,13.23,5.13,0.27,4.0
2018-04-15,인천광역시,138.33,8.5,5.7,11.47,,8.57,4.0
2018-04-16,인천광역시,138.33,10.9,5.43,16.3,,12.27,4.0
2018-04-17,인천광역시,138.33,10.47,5.77,16.1,,11.97,4.0
2018-04-18,인천광역시,138.33,9.67,5.07,14.73,,11.03,4.0
2018-04-19,인천광역시,138.33,11.17,6.03,17.1,,10.97,4.0
2018-04-20,인천광역시,138.33,14.03,8.43,21.13,,11.2,4.0
2018-04-21,인천광역시,138.33,14.47,9.27,19.63,,11.73,4.0
2018-04-22,인천광역시,138.33,13.33,10.2,16.8,30.93,0.0,4.0
2018-04-23,인천광역시,138.33,9.3,8.23,10.5,41.77,0.0,4.0
2018-04-24,인천광역시,138.33,11.4,8.23,14.53,1.4,3.27,4.0
2018-04-25,인천광역시,138.33,14.1,7.47,20.3,,12.37,4.0
2018-04-26,인천광역시,138.33,12.73,8.47,18.27,,11.67,4.0
2018-04-27,인천광역시,138.33,12.5,8.33,17.47,0.0,11.3,4.0
2018-04-28,인천광역시,138.33,12.5,8.3,16.87,,12.17,4.0
2018-04-29,인천광역시,138.33,13.1,8.1,18.87,,10.47,4.0
2018-04-30,인천광역시,138.33,15.1,10.13,19.53,0.0,4.7,4.0
2019-02-01,인천광역시,138.33,-1.13,-5.73,3.07,,6.3,2.0
2019-02-02,인천광역시,138.33,3.27,-2.13,7.2,0.23,2.43,2.0
2019-02-03,인천광역시,138.33,2.83,0.37,4.37,16.03,0.0,2.0
2019-02-04,인천광역시,138.33,-0.73,-3.13,2.6,,8.67,2.0
2019-02-05,인천광역시,138.33,4.0,-1.27,8.8,,6.5,2.0
2019-02-06,인천광역시,138.33,4.23,-0.3,8.83,,2.47,2.0
2019-02-07,인천광역시,138.33,-4.07,-8.43,3.03,0.0,8.2,2.0
2019-02-08,인천광역시,138.33,-6.97,-10.3,-3.87,,8.3,2.0
2019-02-09,인천광역시,138.33,-5.17,-7.97,-2.87,,9.47,2.0
2019-02-10,인천광역시,138.33,-4.87,-8.1,-2.73,,1.03,2.0
2019-02-11,인천광역시,138.33,-2.57,-6.4,1.07,0.0,9.63,2.0
2019-02-12,인천광역시,138.33,-1.03,-4.07,2.1,0.0,8.4,2.0
2019-02-13,인천광역시,138.33,-2.67,-5.63,0.5,,8.97,2.0
2019-02-14,인천광역시,138.33,-2.23,-6.57,1.97,,8.83,2.0
2019-02-15,인천광역시,138.33,-1.2,-3.33,1.47,2.63,0.13,2.0
2019-02-16,인천광역시,138.33,-2.4,-4.77,0.1,0.0,8.13,2.0
2019-02-17,인천광역시,138.33,-1.03,-4.97,2.93,,10.23,2.0
2019-02-18,인천광역시,138.33,0.6,-3.93,4.17,,4.43,2.0
2019-02-19,인천광역시,138.33,1.2,-0.8,3.93,3.0,2.4,2.0
2019-02-20,인천광역시,138.33,2.07,-0.23,4.6,0.0,5.4,2.0
2019-02-21,인천광역시,138.33,2.0,-2.1,6.33,,9.87,2.0
2019-02-22,인천광역시,138.33,2.7,-2.1,7.97,,9.3,2.0
2019-02-23,인천광역시,138.33,5.43,0.4,12.4,,8.97,2.0
2019-02-24,인천광역시,138.33,4.23,-0.2,10.37,,10.07,2.0
2019-02-25,인천광역시,138.33,3.7,0.73,8.37,,8.5,2.0
2019-02-26,인천광역시,138.33,4.3,-0.47,9.2,,8.87,2.0
2019-02-27,인천광역시,138.33,5.43,2.13,10.73,,8.2,2.0
2019-02-28,인천광역시,138.33,4.9,0.9,10.17,,8.0,2.0
2019-03-01,인천광역시,138.33,4.63,0.13,10.63,,9.1,3.0
2019-03-02,인천광역시,138.33,5.93,0.5,12.0,,8.07,3.0
2019-03-03,인천광역시,138.33,7.2,1.8,12.9,,6.57,3.0
2019-03-04,인천광역시,138.33,6.87,3.2,12.73,,8.23,3.0
2019-03-05,인천광역시,138.33,5.9,3.67,9.9,,1.67,3.0
2019-03-06,인천광역시,138.33,5.97,3.07,9.93,0.0,2.9,3.0
2019-03-07,인천광역시,138.33,5.17,1.63,9.47,,10.63,3.0
2019-03-08,인천광역시,138.33,4.3,-0.5,10.07,,11.0,3.0
2019-03-09,인천광역시,138.33,4.83,-0.2,10.3,,6.87,3.0
2019-03-10,인천광역시,138.33,7.67,3.87,12.67,,4.17,3.0
2019-03-11,인천광역시,138.33,4.33,1.4,7.23,0.03,1.57,3.0
2019-03-12,인천광역시,138.33,3.93,1.3,7.4,,5.57,3.0
2019-03-13,인천광역시,138.33,3.57,0.87,7.1,,10.87,3.0
2019-03-14,인천광역시,138.33,4.23,-1.03,8.23,,5.87,3.0
2019-03-15,인천광역시,138.33,3.9,0.0,9.2,0.67,1.73,3.0
2019-03-16,인천광역시,138.33,4.4,0.3,8.07,,7.87,3.0
2019-03-17,인천광역시,138.33,5.57,1.33,10.43,,10.83,3.0
2019-03-18,인천광역시,138.33,5.47,0.8,10.0,,7.2,3.0
2019-03-19,인천광역시,138.33,7.0,3.07,11.5,,3.07,3.0
2019-03-20,인천광역시,138.33,8.13,4.67,11.8,17.67,0.0,3.0
2019-03-21,인천광역시,138.33,5.9,2.2,9.97,2.43,5.43,3.0
2019-03-22,인천광역시,138.33,3.2,-0.33,7.03,,11.13,3.0
2019-03-23,인천광역시,138.33,3.8,0.13,7.27,1.4,8.67,3.0
2019-03-24,인천광역시,138.33,5.03,1.4,8.13,,11.63,3.0
2019-03-25,인천광역시,138.33,7.5,3.97,10.8,,6.73,3.0
2019-03-26,인천광역시,138.33,8.23,4.13,13.9,,10.4,3.0
2019-03-27,인천광역시,138.33,8.7,4.73,13.27,,3.1,3.0
2019-03-28,인천광역시,138.33,7.0,4.2,10.73,0.0,9.07,3.0
2019-03-29,인천광역시,138.33,7.13,4.07,10.9,0.6,9.97,3.0
2019-03-30,인천광역시,138.33,4.83,3.2,8.33,1.87,3.53,3.0
2019-03-31,인천광역시,138.33,4.93,2.83,8.1,,8.03,3.0
2019-04-01,인천광역시,138.33,5.9,1.77,10.0,,11.27,4.0
2019-04-02,인천광역시,138.33,6.7,1.83,11.13,,11.87,4.0
2019-04-03,인천광역시,138.33,6.93,1.6,11.47,,11.9,4.0
2019-04-04,인천광역시,138.33,8.17,3.27,12.5,,11.67,4.0
2019-04-05,인천광역시,138.33,9.9,6.27,14.37,,10.47,4.0
2019-04-06,인천광역시,138.33,8.43,4.97,10.7,0.03,0.13,4.0
2019-04-07,인천광역시,138.33,10.4,4.03,16.57,,11.4,4.0
2019-04-08,인천광역시,138.33,9.87,6.1,14.4,,10.43,4.0
2019-04-09,인천광역시,138.33,8.57,5.27,12.6,13.03,0.17,4.0
2019-04-10,인천광역시,138.33,6.87,4.6,10.53,2.47,3.7,4.0
2019-04-11,인천광역시,138.33,8.3,3.67,13.93,,9.7,4.0
2019-04-12,인천광역시,138.33,9.53,4.73,14.73,,10.7,4.0
2019-04-13,인천광역시,138.33,9.87,5.2,14.53,,8.47,4.0
2019-04-14,인천광역시,138.33,8.83,6.17,12.6,3.2,5.97,4.0
2019-04-15,인천광역시,138.33,10.6,5.1,15.8,,11.77,4.0
2019-04-16,인천광역시,138.33,11.97,6.63,17.23,,10.03,4.0
2019-04-17,인천광역시,138.33,12.57,7.37,17.9,,12.13,4.0
2019-04-18,인천광역시,138.33,10.6,8.03,14.3,0.0,2.07,4.0
2019-04-19,인천광역시,138.33,12.0,7.83,17.33,,6.93,4.0
2019-04-20,인천광역시,138.33,11.33,8.17,14.73,0.53,1.97,4.0
2019-04-21,인천광역시,138.33,11.57,8.9,15.8,0.27,4.43,4.0
2019-04-22,인천광역시,138.33,14.5,7.83,22.9,,10.93,4.0
2019-04-23,인천광역시,138.33,15.83,10.63,21.23,0.0,2.0,4.0
2019-04-24,인천광역시,138.33,14.8,11.63,20.43,2.63,8.73,4.0
2019-04-25,인천광역시,138.33,11.1,7.6,16.37,6.93,0.33,4.0
2019-04-26,인천광역시,138.33,8.2,6.33,10.23,2.85,2.0,4.0
2019-04-27,인천광역시,138.33,10.67,4.73,15.63,0.0,9.07,4.0
2019-04-28,인천광역시,138.33,11.7,8.8,15.5,0.03,8.0,4.0
2019-04-29,인천광역시,138.33,11.77,7.87,16.77,,3.53,4.0
2019-04-30,인천광역시,138.33,13.47,8.33,19.13,,8.67,4.0
2020-02-01,인천광역시,138.33,2.8,-0.87,6.77,,7.27,2.0
2020-02-02,인천광역시,138.33,1.17,-2.07,4.1,0.35,2.8,2.0
2020-02-03,인천광역시,138.33,-0.8,-3.6,1.77,0.0,8.97,2.0
2020-02-04,인천광역시,138.33,-1.67,-6.17,3.63,0.97,3.97,2.0
2020-02-05,인천광역시,138.33,-7.77,-9.8,-4.97,0.0,6.8,2.0
2020-02-06,인천광역시,138.33,-6.57,-10.47,-2.1,,9.8,2.0
2020-02-07,인천광역시,138.33,-1.07,-6.33,2.2,0.1,2.6,2.0
2020-02-08,인천광역시,138.33,0.5,-2.1,3.13,0.0,9.33,2.0
2020-02-09,인천광역시,138.33,0.67,-4.53,4.33,,9.0,2.0
2020-02-10,인천광역시,138.33,3.73,-0.5,9.1,0.0,9.5,2.0
2020-02-11,인천광역시,138.33,6.07,0.87,11.57,0.0,6.43,2.0
2020-02-12,인천광역시,138.33,6.67,5.07,8.2,3.2,0.0,2.0
2020-02-13,인천광역시,138.33,5.67,2.73,8.37,,2.7,2.0
2020-02-14,인천광역시,138.33,6.83,3.13,11.97,,9.17,2.0
2020-02-15,인천광역시,138.33,6.37,2.03,12.3,4.57,2.67,2.0
2020-02-16,인천광역시,138.33,-1.87,-3.93,2.57,7.73,2.2,2.0
2020-02-17,인천광역시,138.33,-5.1,-6.67,-2.8,0.05,2.43,2.0
2020-02-18,인천광역시,138.33,-2.6,-6.83,0.97,,10.27,2.0
2020-02-19,인천광역시,138.33,1.43,-2.63,5.6,,3.8,2.0
2020-02-20,인천광역시,138.33,4.03,0.1,8.7,,7.33,2.0
2020-02-21,인천광역시,138.33,6.03,2.23,9.67,3.77,0.47,2.0
2020-02-22,인천광역시,138.33,4.0,0.63,6.7,0.8,7.27,2.0
2020-02-23,인천광역시,138.33,3.43,-0.77,6.8,,10.4,2.0
2020-02-24,인천광역시,138.33,6.27,2.53,10.07,0.0,4.5,2.0
2020-02-25,인천광역시,138.33,6.87,5.0,10.2,15.8,3.0,2.0
2020-02-26,인천광역시,138.33,5.6,2.43,8.97,,8.43,2.0
2020-02-27,인천광역시,138.33,4.77,0.97,9.57,,10.03,2.0
2020-02-28,인천광역시,138.33,3.73,2.07,4.87,3.37,0.0,2.0
2020-02-29,인천광역시,138.33,5.37,2.8,9.6,0.13,8.3,2.0
2020-03-01,인천광역시,138.33,4.63,2.2,7.53,0.05,2.7,3.0
2020-03-02,인천광역시,138.33,2.73,0.1,5.83,,10.07,3.0
2020-03-03,인천광역시,138.33,4.1,-0.47,8.77,0.0,5.73,3.0
2020-03-04,인천광역시,138.33,1.83,-0.2,4.77,0.0,5.93,3.0
2020-03-05,인천광역시,138.33,0.9,-2.87,4.67,,11.0,3.0
2020-03-06,인천광역시,138.33,2.63,-2.8,7.53,,9.07,3.0
2020-03-07,인천광역시,138.33,5.13,1.0,10.73,,5.17,3.0
2020-03-08,인천광역시,138.33,6.97,1.63,13.33,,10.8,3.0
2020-03-09,인천광역시,138.33,8.0,2.43,13.77,0.0,4.2,3.0
2020-03-10,인천광역시,138.33,6.17,3.73,9.1,5.55,1.97,3.0
2020-03-11,인천광역시,138.33,4.07,1.17,7.33,,11.17,3.0
2020-03-12,인천광역시,138.33,6.73,2.1,10.83,0.1,6.83,3.0
2020-03-13,인천광역시,138.33,3.57,0.13,6.9,0.0,8.6,3.0
2020-03-14,인천광역시,138.33,4.23,-1.57,8.57,,10.77,3.0
